"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","outs_total","outs_2","outs_3","outs_4","outs_5","outs_6","outs_7","outs_8","outs_9"
"DeLauter, Chase",800050,-0.7745662675483836,-0.7745662675483836,-0.6537894352608411,-0.12077683228754185,,,,,,1175,0,0,0,0,0,0,0,1175
"Crawford, Justin",702222,-0.8259965210154927,-0.8259965210154927,-1.2795484935012005,0.4535519724857062,,,,,,2128,0,0,0,0,0,0,2128,0
"Emerson, Colt",806068,-0.8287185213049123,-0.8287185213049123,-1.334197128336845,0.012420474555803425,0.4930581324761292,,,,,1269,0,0,0,387,882,0,0,0
"Hernández, Teoscar",606192,-0.8495401043700016,-0.8495401043700016,-1.1497835567520078,0.30024345238200667,,,,,,1653,0,0,0,0,0,1644,0,9
"Albies, Ozzie",645277,-0.8906978536248682,-0.8906978536248682,0.8090888049101588,0.15446995139319297,-1.8542566099282212,,,,,2615,0,0,2615,0,0,0,0,0
"Rengifo, Luis",650859,-0.9195369284702265,-0.9195369284702265,-1.350837086956076,,0.4313001584858497,,,,,1327,0,46,42,1233,0,6,0,0
"Yastrzemski, Mike",573262,-0.9774677666025179,-0.9774677666025179,-1.1739740812881252,0.19650631468560753,,,,,,1712,0,0,0,0,0,980,6,726
"Jackson, Jeremiah",669236,-1.0370033488984796,-1.0370033488984796,-1.2232876051037136,0.7087049254323451,-0.5224206692271103,,,,,1416,0,0,1377,0,0,18,0,21
"Grissom, Vaughn",687093,-1.0477514343763843,-1.0477514343763843,-1.3406820443139602,,0.29293060993757564,,,,,1298,0,485,519,294,0,0,0,0
"Judge, Aaron",592450,-1.0511121454142476,-1.0511121454142476,-1.7138257166486224,0.6627135712343746,,,,,,1375,0,0,0,0,0,0,0,1375
"Moniak, Mickey",666160,-1.0790875633118846,-1.0790875633118846,-1.1752495461489947,0.09616198283710996,,,,,,1011,0,0,0,0,0,678,135,198
"Caglianone, Jac",695506,-1.23858462714458,-1.23858462714458,-2.8182345507579205,1.758363915225859,-0.17871399161252205,,,,,2090,0,452,0,0,0,0,0,1638
"Kelly, Carson",608348,-1.238951579087307,,,,,-1.238951579087307,0.048566830534352276,-2.0589086814996818,0.7713902718780227,1542,1512,27,0,0,0,0,0,0
"Baty, Brett",683146,-1.293188910404012,-1.293188910404012,-1.2041428171451012,-0.16555887337317557,0.07651278011426456,,,,,2247,0,230,381,1216,3,0,0,417
"Walls, Taylor",670764,-1.412924572181533,-1.412924572181533,-1.135792750750995,0.17610622664807746,-0.453238048078616,,,,,2033,0,0,0,0,2033,0,0,0
"Horwitz, Spencer",687462,-1.41994885282994,-1.41994885282994,-1.9905124409742911,,0.5705635881443503,,,,,1681,0,1681,0,0,0,0,0,0
"Taylor, Tyrone",621438,-1.6972004023040508,-1.6972004023040508,-1.409843848795962,-0.2873565535080881,,,,,,935,0,0,0,0,0,367,359,209
"Riley, Austin",663586,-1.7307892640688285,-1.7307892640688285,-1.4431851299739133,-0.04351263962693776,-0.2440914944679785,,,,,2567,0,0,0,2567,0,0,0,0
"McCarthy, Jake",664983,-1.7502707124729995,-1.7502707124729995,0.7388850913134595,-2.489155803786459,,,,,,1989,0,0,0,0,0,856,938,195
"O'Neill, Tyler",641933,-1.7838625042646397,-1.7838625042646397,-2.570220523281285,0.7863580190166446,,,,,,1097,0,0,0,0,0,0,0,1097
"Greene, Riley",682985,-1.8798641871521304,-1.8798641871521304,1.2182771845006544,-3.0981413716527846,,,,,,2372,0,0,0,0,0,2372,0,0
"Goodman, Hunter",696100,-1.9422176331093617,,,,,-1.9422176331093617,-1.939602963563901,-0.29358999395651947,0.2909753244110595,1638,1638,0,0,0,0,0,0,0
"Grisham, Trent",663757,-1.9577442236061822,-1.9577442236061822,-2.3106654251771657,0.3529212015709835,,,,,,1873,0,0,0,0,0,0,1873,0
"Baldwin, Drake",686948,-1.9649441483149481,,,,,-1.9649441483149481,1.137267118726543,-2.948599777446837,-0.1536114895946538,1236,1236,0,0,0,0,0,0,0
"Mayer, Marcelo",691785,-1.9736323582239086,-1.9736323582239086,-0.30784705041229643,,-1.665785307811612,,,,,1564,0,0,1027,0,537,0,0,0
"Acuña, Luisangel",682668,-1.9831579219647042,-1.9831579219647042,-2.7106230011081665,0.548567077574496,0.1788980015689659,,,,,1238,0,0,3,0,717,0,515,0
"Kurtz, Nick",701762,-2.0057693647947437,-2.0057693647947437,-2.2274990821513816,,0.22172971735663685,,,,,2361,0,2361,0,0,0,0,0,0
"Sheets, Gavin",657757,-2.0166808977740702,-2.0166808977740702,-1.8829325899387814,-0.6570406397779596,0.5232923319426731,,,,,1749,0,990,0,0,0,735,0,24
"Taveras, Leody",665750,-2.0489289211632897,-2.0489289211632897,-3.0993889573680136,1.0504600362047227,,,,,,1968,0,0,0,15,0,0,1534,419
"Peña, Jeremy",665161,-2.089072675708501,-2.089072675708501,-1.165797206915114,0.25668568255784574,-1.1799611513512354,,,,,1278,0,0,0,0,1278,0,0,0
"Bleday, JJ",668709,-2.101255872542707,-2.101255872542707,-1.9475124122370484,-0.1537434603056586,,,,,,1638,0,0,0,0,0,1605,0,33
"Frelick, Sal",686217,-2.1044260752696493,-2.1044260752696493,0.4410571901631948,-2.5454832654328436,,,,,,2033,0,0,0,0,0,0,0,2033
"Ward, Taylor",621493,-2.1101676005213,-2.1101676005213,-0.8069114113009842,-1.3032561892203163,,,,,,2193,0,0,0,0,0,2193,0,0
"Gonzales, Nick",693304,-2.114768305243176,-2.114768305243176,-1.2230196840642171,0.0653099364191894,-0.9570585575981471,,,,,2360,0,0,375,1889,96,0,0,0
"Holliday, Jackson",702616,-2.200524257290348,-2.200524257290348,-1.1161170290458426,,-1.0844072282445034,,,,,1079,0,0,1037,33,9,0,0,0
"Cronenworth, Jake",630105,-2.335219134580604,-2.335219134580604,-2.75841278756761,,0.4231936529870056,,,,,1176,0,54,1068,27,27,0,0,0
"Thomas, Lane",657041,-2.3578925394208574,-2.3578925394208574,-4.90383661587316,2.5459440764523005,,,,,,1712,0,0,0,0,0,252,1126,334
"Ramos, Heliot",671218,-2.4091962985642867,-2.4091962985642867,-2.2369733221057624,-0.1722229764585276,,,,,,1553,0,0,0,0,0,1385,0,168
"Cruz, Oneil",665833,-2.419902097571397,-2.419902097571397,-2.490824806157232,0.07092270858583363,,,,,,1511,0,0,0,0,0,0,1511,0
"Contreras, William",661388,-2.4236603998979462,,,,,-2.4236603998979462,-4.872544109557062,3.63434833155369,-1.1854646218945692,2062,2062,0,0,0,0,0,0,0
"Johnston, Troy",687859,-2.4368457665518557,-2.4368457665518557,-2.1058039283660333,-0.2995975486269206,-0.03144428955890365,,,,,1670,0,303,0,0,0,500,0,867
"Steer, Spencer",668715,-2.453824568082523,-2.453824568082523,-1.5870089643272842,-0.7675158161110506,-0.09929978764418823,,,,,2370,0,796,333,12,0,603,45,581
"Story, Trevor",596115,-2.4694929488525124,-2.4694929488525124,-2.1666810889777706,0.0695652928237138,-0.37237715269845667,,,,,1021,0,0,0,0,1021,0,0,0
"Mayo, Coby",691723,-2.4856822051083793,-2.4856822051083793,-2.505709792669905,,0.02002758756152484,,,,,1439,0,114,0,1325,0,0,0,0
"McNeil, Jeff",643446,-2.576705825718329,-2.576705825718329,-1.9618010600649662,0.024790053978387093,-0.6396948196317492,,,,,1973,0,81,1870,3,0,0,0,19
"Julien, Edouard",666397,-2.5780748272299143,-2.5780748272299143,-3.080214680425162,-0.03644374870950774,0.5385836019047558,,,,,1384,0,126,1258,0,0,0,0,0
"Alvarez, Francisco",682626,-2.578182304059629,,,,,-2.578182304059629,-0.7314312839831967,-0.8407279216882636,-1.0060230983881684,1252,1252,0,0,0,0,0,0,0
"Larnach, Trevor",663616,-2.632247261868716,-2.632247261868716,-3.909618490867147,1.2773712289984274,,,,,,1684,0,0,0,0,0,1684,0,0
"Vilade, Ryan",668723,-2.6402545987497135,-2.6402545987497135,-2.8939826518472587,0.20205960050538727,0.05166845259215706,,,,,1002,0,216,15,0,0,261,0,510
"Lee, Hao-Yu",701678,-2.652921211222029,-2.652921211222029,-3.3554991647509387,,0.7025779535289064,,,,,1158,0,0,929,229,0,0,0,0
"Trout, Mike",545361,-2.7752237525659873,-2.7752237525659873,-2.9903511371902556,0.21512738462426756,,,,,,1783,0,0,0,0,0,0,1783,0
"Soto, Juan",665742,-2.8691133897348506,-2.8691133897348506,-1.325692266843986,-1.5434211228908647,,,,,,1317,0,0,0,0,0,1317,0,0
"Tucker, Kyle",663656,-2.922853690051585,-2.922853690051585,-4.463281897951076,1.5404282078994909,,,,,,2410,0,0,0,0,0,0,0,2410
"Basallo, Samuel",694212,-2.9368455837277625,-0.0067450069479740304,-0.0067450069479740304,,,-2.9301005767797883,-3.8727269186816633,0.4062781958197786,0.5363481460820977,1201,1146,55,0,0,0,0,0,0
"Jansen, Danny",643376,-2.9992054451001655,,,,,-2.9992054451001655,-3.9148713340294954,-0.2267259732209542,1.1423918621502822,940,940,0,0,0,0,0,0,0
"Fermín, José",665877,-3.0201532691988913,-3.0201532691988913,-1.1319519161689138,-1.9070045745989757,0.01880322156900016,,,,,1088,0,21,81,423,39,389,129,6
"Nimmo, Brandon",607043,-3.0613162450069615,-3.0613162450069615,-1.8108808766393594,-1.2504353683676015,,,,,,2176,0,0,0,0,0,0,3,2173
"Rice, Ben",700250,-3.149876598724447,-3.149876598724447,-3.3227513206231416,,0.1728747218986944,,,,,1281,0,1281,0,0,0,0,0,0
"Manzardo, Kyle",700932,-3.1731481906169607,-3.1731481906169607,-2.656941043249062,,-0.5162071473678994,,,,,1612,0,1612,0,0,0,0,0,0
"Reynolds, Bryan",668804,-3.2106620712440574,-3.2106620712440574,-3.769548514501295,0.5588864432572356,,,,,,2141,0,0,0,0,0,1790,0,351
"Lewis, Royce",668904,-3.262675119748122,-3.262675119748122,-2.9641491144511813,0.08388540392121016,-0.3824114092181513,,,,,1737,0,828,72,837,0,0,0,0
"Soderstrom, Tyler",691016,-3.2824544228043333,-3.2824544228043333,-4.205626605775155,0.9231721829708254,,,,,,2151,0,0,0,0,0,2151,0,0
"Bazzana, Travis",683953,-3.287892578477269,-3.287892578477269,-3.213208061387115,0.33237404018580197,-0.4070585572759551,,,,,1798,0,0,1798,0,0,0,0,0
"Pérez, Wenceel",672761,-3.333242182770619,-3.333242182770619,-2.5903014463512006,-0.7429407364194175,,,,,,1157,0,0,0,0,0,3,248,906
"Collins, Isaac",686555,-3.3459883174006197,-3.3459883174006197,-2.8520388196703994,-0.4939494977302209,,,,,,2154,0,0,7,0,0,2147,0,0
"Williamson, Ben",810938,-3.3731495256426127,-3.3731495256426127,-3.146159535939624,0.1946570918463174,-0.4216470815493072,,,,,1508,0,0,1081,28,384,0,0,0
"Caballero, José",676609,-3.37544019903579,-3.37544019903579,-2.0568367574334805,-1.3996735890535499,0.08107014745124266,,,,,2143,0,0,142,231,1440,147,33,150
"Langeliers, Shea",669127,-3.412116585818354,,,,,-3.412116585818354,-4.497657069032133,1.5983112363034944,-0.5127707530897143,1847,1847,0,0,0,0,0,0,0
"Jung, Josh",673962,-3.4461897879391525,-3.4461897879391525,-1.7475373936835126,,-1.6986523942556415,,,,,2337,0,0,0,2337,0,0,0,0
"Higashioka, Kyle",543309,-3.4619446282336144,,,,,-3.4619446282336144,-1.207334869462198,-2.393108238361733,0.13849847959031786,1173,1164,0,0,0,0,0,0,0
"Palacios, Richie",680700,-3.550858818645903,-3.550858818645903,-4.166749430640442,-0.002909170652543152,0.6187997826470824,,,,,1568,0,0,1508,30,0,24,0,6
"Clement, Ernie",676391,-3.801458888322269,-3.801458888322269,-3.877312333797562,,0.07585344547529181,,,,,2474,0,0,1899,167,405,3,0,0
"Acuña Jr., Ronald",660670,-3.81904330607696,-3.81904330607696,-3.974137279923449,0.1550939738464901,,,,,,1236,0,0,0,0,0,0,0,1236
"Herrera, Iván",671056,-3.8199919712266692,,,,,-3.8199919712266692,-0.43685063399465984,-3.1879306998388652,-0.1952106373931433,963,963,0,0,0,0,0,0,0
"O'Hearn, Ryan",656811,-3.9494034203985704,-3.9494034203985704,-3.3268341357547437,-1.1190344425307999,0.4964651578869737,,,,,1737,0,731,0,0,0,0,0,1006
"Lopez, Nicky",670032,-4.000999243588809,-4.000999243588809,-3.018716579559425,-0.014958494905516578,-0.9673241691238671,,,,,999,0,0,702,12,270,12,0,3
"Neto, Zach",687263,-4.0440144223163115,-4.0440144223163115,-5.847431433993839,0.9390391571520014,0.8643778545255318,,,,,2544,0,0,0,0,2544,0,0,0
"Diaz, Yainer",673237,-4.15011970246621,,,,,-4.15011970246621,-3.7477165679910787,-0.21280188697090774,-0.1896012475042212,1057,1057,0,0,0,0,0,0,0
"Gray, Tristan",656484,-4.158135546604888,-4.158135546604888,-3.149358237862726,0.23918846912905023,-1.2479657778712117,,,,,1293,0,9,90,405,789,0,0,0
"Marsh, Brandon",669016,-4.224785305554062,-4.224785305554062,-0.6669831164510043,-3.5578021891030556,,,,,,2398,0,0,0,0,0,1900,231,267
"Griffin, Konnor",804606,-4.274270430782834,-4.274270430782834,-4.827334193140506,,0.5530637623576721,,,,,1463,0,0,0,0,1463,0,0,0
"Hamilton, David",666152,-4.363547717009715,-4.363547717009715,-4.29274444119877,,-0.07080327581094714,,,,,1687,0,0,126,922,639,0,0,0
"Piñango, Yohendrick",682818,-4.402627006218133,-4.402627006218133,-3.296563859511559,-1.106063146706574,,,,,,1028,0,0,0,0,0,762,0,266
"Wood, James",695578,-4.433927354134275,-4.433927354134275,-4.686891456137993,0.25296410200371816,,,,,,2127,0,0,0,0,0,381,0,1746
"Marte, Noelvi",682622,-4.458502446530064,-4.458502446530064,-3.273393340715703,-1.185109105814363,,,,,,929,0,0,0,0,0,0,48,881
"Altuve, Jose",514888,-4.512198613312158,-4.512198613312158,-3.472117561118113,,-1.040081052194042,,,,,1846,0,0,1846,0,0,0,0,0
"Wong, Connor",657136,-4.525867491084109,,,,,-4.525867491084109,-3.424544726640537,-1.3817446771048576,0.28042191266128597,991,991,0,0,0,0,0,0,0
"Rushing, Dalton",687221,-4.540788796278678,-0.604986546551346,-0.604986546551346,,,-3.9358022497273315,-3.369794026958219,0.18566963808068254,-0.7516778608497945,1312,1216,96,0,0,0,0,0,0
"Freeman, Tyler",671289,-4.571712942618662,-4.571712942618662,-6.946252456417402,2.1616206090748435,0.21291890472389696,,,,,1343,0,0,147,0,0,0,6,1190
"Semien, Marcus",543760,-4.686381191227649,-4.686381191227649,-3.589020792198751,-0.21998564738353804,-0.8773747516453569,,,,,2183,0,0,2183,0,0,0,0,0
"Cortes, Carlos",666126,-4.695076038433335,-4.695076038433335,-5.468276196066704,0.77320015763337,,,,,,1019,0,0,0,0,0,204,0,798
"Harper, Bryce",547180,-4.706669656632379,-4.706669656632379,-4.631595540878467,,-0.07507411575391332,,,,,2461,0,2461,0,0,0,0,0,0
"Arozarena, Randy",668227,-4.819848639986227,-4.819848639986227,-2.9013956758231774,-1.9184529641630508,,,,,,2338,0,0,0,0,0,2338,0,0
"Alexander, Blaze",677942,-4.874480535365373,-4.874480535365373,-4.651179293480631,-0.6415590602334895,0.4182578183487468,,,,,1751,0,0,279,953,213,120,126,60
"Loftin, Nick",679845,-4.935956722856926,-4.935956722856926,-4.998555827334453,-0.5366981753120126,0.599297279789541,,,,,1384,0,18,495,826,21,21,0,3
"Hoskins, Rhys",656555,-4.948148631755735,-4.948148631755735,-4.84202283225599,,-0.10612579949974461,,,,,1060,0,1051,0,0,0,9,0,0
"Walker, Jordan",691023,-5.064091749906168,-5.064091749906168,-4.648222091859915,-0.41586965804625436,,,,,,2460,0,0,0,0,0,0,0,2460
"Quero, Edgar",700337,-5.1340339123930745,,,,,-5.1340339123930745,-4.052771521538718,0.3733779176419548,-1.4546403084963107,1053,1053,0,0,0,0,0,0,0
"Keaschall, Luke",807712,-5.176261095362079,-5.176261095362079,-5.197482778353044,-0.5320549627074238,0.5532766456983848,,,,,2347,0,0,1894,0,0,0,210,243
"Monasterio, Andruw",655316,-5.407560096689952,-5.407560096689952,-4.9054351667272025,,-0.5021249299627499,,,,,918,0,153,240,51,474,0,0,0
"Lee, Jung Hoo",808982,-5.4887999047671014,-5.4887999047671014,-3.6687776680657653,-1.8200222367013381,,,,,,2298,0,0,0,0,0,0,297,2001
"Raley, Luke",670042,-5.775815781618191,-5.775815781618191,-4.410011969497551,-1.365803812120642,,,,,,1693,0,0,0,0,0,66,87,1540
"Lee, Brooks",686797,-5.800168680059274,-5.800168680059274,-5.4374884746035725,0.1289997415717084,-0.49167994702741,,,,,2467,0,0,0,1294,1173,0,0,0
"Antonacci, Sam",803011,-5.864500314412467,-5.864500314412467,-4.840507787365957,-1.0150128136740946,-0.008979713372416688,,,,,1914,0,0,198,3,0,1713,0,0
"Muncy, Max",691777,-5.894154584332981,-5.894154584332981,-5.146082541783569,,-0.7480720425494134,,,,,1081,0,0,0,1079,2,0,0,0
"Bohm, Alec",664761,-6.109055352504748,-6.109055352504748,-5.408374171685414,,-0.7006811808193357,,,,,2488,0,78,0,2410,0,0,0,0
"Carpenter, Kerry",681481,-6.343732703099825,-6.343732703099825,-6.095338782640863,-0.24839392045896455,,,,,,988,0,0,0,0,0,75,0,913
"Bauers, Jake",641343,-6.414597920186118,-6.414597920186118,-5.997808188932623,-0.41298011919345107,-0.0038096120600425443,,,,,2140,0,1636,0,0,0,261,0,243
"Mead, Curtis",678554,-6.456441903406809,-6.456441903406809,-5.835710500189901,0.005180115645687002,-0.6259115188625962,,,,,1733,0,603,66,1064,0,0,0,0
"Crawford, J.P.",641487,-6.482670701860144,-6.482670701860144,-6.469499724829007,0.24806988267285737,-0.261240859703994,,,,,2064,0,0,0,601,1463,0,0,0
"Adell, Jo",666176,-6.484074907257379,-6.484074907257379,-3.3601945979903642,-3.1238803092670184,,,,,,2499,0,0,0,0,0,123,30,2346
"Sánchez, Jesús",660821,-6.602537732838573,-6.602537732838573,-5.689143718096824,-0.9133940147417527,,,,,,1376,0,0,0,0,0,555,0,821
"Turner, Trea",607208,-6.865530363882801,-6.865530363882801,-4.602484506986277,,-2.2630458568965257,,,,,2491,0,0,0,0,2491,0,0,0
"Torkelson, Spencer",679529,-6.9153037782289175,-6.9153037782289175,-7.223991756216566,,0.30868797798764924,,,,,2501,0,2501,0,0,0,0,0,0
"Vientos, Mark",668901,-7.2180030522085925,-7.2180030522085925,-6.315125719785827,,-0.9028773324227659,,,,,1461,0,1428,0,33,0,0,0,0
"Osuna, Alejandro",696030,-7.967582914860493,-7.967582914860493,-5.843734108578418,-2.12384880628208,,,,,,1325,0,0,0,0,0,1050,185,90
"Abrams, CJ",682928,-8.105533687226513,-8.105533687226513,-8.787557310314979,,0.6820236230884666,,,,,2468,0,0,0,0,2468,0,0,0
"Butler, Lawrence",671732,-8.219723680281616,-8.219723680281616,-7.356519974651188,-0.8632037056304346,,,,,,1813,0,0,0,0,0,0,557,1256
"Stephenson, Tyler",663886,-8.833516907864778,,,,,-8.833516907864778,-10.383889081924993,-1.2155780400262328,2.7659502140864487,1839,1839,0,0,0,0,0,0,0
"Caissie, Owen",683357,-8.963219420430068,-8.963219420430068,-7.345318170726464,-1.6179012497036087,,,,,,1474,0,0,0,0,0,0,0,1474
"Caminero, Junior",691406,-9.16394571740192,-9.16394571740192,-10.483288510826153,0.1946570918463174,1.1246857015779184,,,,,2570,0,3,0,2567,0,0,0,0
"Perez, Salvador",521692,-9.499674216005548,-3.6608460395680966,-3.398084715126253,,-0.2627613244418428,-5.8388281764374526,-5.45883264744006,0.18853780783809718,-0.5685333368354889,1343,992,351,0,0,0,0,0,0
"Adames, Willy",642715,-9.70014607518113,-9.70014607518113,-8.992195364005804,0.1947624606826112,-0.9027131718579398,,,,,2477,0,0,0,0,2477,0,0,0
"O'Hoppe, Logan",681351,-12.283020801817996,,,,,-12.283020801817996,-8.931889383179549,-0.8652859528204405,-2.485845465817999,1677,1677,0,0,0,0,0,0,0
